paper_id;title;year
1490774389;Analyzing Privacy Policies Based on a Privacy-Aware Profile: The Facebook and LinkedIn Case Studies;2015
1490778843;A Stable and Efficient Parallel Block Gram-Schmidt Algorithm;1999
1490781270;Using Reflective Logic Programming to Describe Domain Knowledge as an Aspect;1999
1490796108;On the Specification of Elementary Reactive Behaviour;1993
1490805365;Electronic commerce for agricultural transactions: role of intermediaries and accurate pricing;1997
1490805531;Cold-start Problem in Collaborative Recommender Systems: Efficient Methods Based on Ask-to-rate Technique;2014
1490832609;From high-level Petri nets to SystemC;2003
1490835877;Verification of FM9801: An Out-of-Order Microprocessor Model with Speculative Execution, Exceptions, and Program-Modifying Capability;2002
1490845087;NEAT: an object oriented high-level synthesis interface;1994
1490875827;An iterative method for non-linear channel equalization in OFDM systems;2004
1490881998;A Mobile Hand Held Computing System for Out Patient Workflow in Hospital Environment;2006
1490885919;The Hand-Bot, a Robot Design for Simultaneous Climbing and Manipulation;2009
1490890048;The SALAH project: segmentation and linguistic analysis of ḥadīṯ arabic texts;2011
1490898735;Supporting the developers of context-aware mobile telemedicine applications;2005
1490905589;EEG EPs analysis of magnetic stimulation on acupoint of Shenmen(HT7);2012
1490908374;Video Annotation System Based on Categorizing and Keyword Labelling;2009
1490913067;A discrete parameter HMM approach to on-line handwriting recognition;1995
1490918420;Control using capacity constraints for interfering MIMO links;2002
1490919473;A nonlinear dynamics model of binocular rivalry and cognitive multistability;2003
1490926540;A generalized level set formulation of the mumford-shah functional for brain MR image segmentation;2005
1490935989;A New Paradigm for Intelligent Tutoring Systems: Example-Tracing Tutors;2009
1490954610;Learning relational options for inductive transfer in relational reinforcement learning;2007
1490968253;Multitemporal geospatial query grouping using correlation signatures;2003
1490982477;Efficient Generation of Prime Numbers;2000
1490999085;Meta reasoning in ACL2;2005
1491000707;Making Use of Abstract Concepts–Systemic-Functional Linguistics and Ambient Intelligence;2008
1491009008;Speaker Adaptation of Language Models for Automatic Dialog Act Segmentation of Meetings;2007
1491012076;Execution support of high performance heterogeneous component-based applications on the grid;2006
1491036874;Structured output ordinal regression for dynamic facial emotion intensity prediction;2010
1491037154;Entropy Based Detection of DDoS Attacks in Packet Switching Network Models;2009
1491044293;Approximation of color characterization MLUTS with artificial neural networks;2003
1491044830;TDMA-based communication scheduling in system-on-chip video encoder;2002
1491050409;Multidimensional parallel processing methods for rational sampling lattice alteration;1995
1491069160;Transformation selection for aptness-based web retrieval;2005
1491071293;A reactive computational model of En-Route controller;2005
1491074176;Agent Based Simulation of Trust Dynamics in Dependence Networks;2015
1491081097;Fitness of Business Models for Digital Collaborative Platforms in Clusters: A Case Study;2015
1491084657;Symmetric and economical solutions to the mutual exclusion problem in a distributed system;1983
1491092698;A wireless in local loop architecture utilizing directional multihop relaying;2004
1491095290;Computing the transfer function for second-order 2D systems;2004
1491110611;An Extended Quadratic Frobenius Primality Test with Average and Worst Case Error Estimates;2003
1491111105;Closed-loop control in fused MR-TRUS image-guided prostate biopsy;2007
1491114611;Multicriteria automatic essay assessor generation by using TOPSIS model and genetic algorithm;2006
1491121979;A plugin-based architecture for simulation in the F2000 league;2003
1491127862;Extracting Slow Subspaces from Natural Videos Leads to Complex Cells;2001
1491129255;A parallel recurrent cascade-correlation neural network with natural connectionist glue;1995
1491136222;A closed-loop system for rapid face retrieval by combining EEG and computer vision;2015
1491153017;A Web-based GDSS for mass customization: framework and functionalities;2003
1491155274;Verifying Communicating Agents by Model Checking in a Temporal Action Logic;2004
1491166298;Story graphs: Tracking document set evolution using dynamic graphs;2013
1491172951;A new symbol timing synchronization for OFDM based WLANs;2004
1491178400;Efficient topological OLAP on information networks;2011
1491180951;Primary-consistent soft-decision color demosaic for digital cameras;2003
1491184113;Evaluation of neuronal firing densities via simulation of a jump-diffusion process;2005
1491189730;Accurate cache and TLB characterization using hardware counters;2004
1491191325;Ad-hoc robot wireless communication;2003
1491198847;Language identification using phoneme recognition and phonotactic language modeling;1995
1491206716;DIGITAL WATERMARKING OF VIRTUAL MACHINE IMAGES;2010
1491209389;On multivariate estimation by thresholding;2003
1491216737;Wavelet-based level set evolution for classification of textured images;2003
1491218704;Extended intelligent edge-based line average with its implementation and test method;2004
1491237688;Making the key agreement protocol in mobile ad hoc network more efficient;2003
1491240043;Failure-oriented path restoration algorithm for survivable networks;2004
1491253278;Windsat validation using seawinds, windrad and polscat mesaurements;2004
1491263996;Singularity analysis of the HALF parallel manipulator with revolute actuators;2003
1491267207;A Logic-Based System for e-Tourism;2010
1491270251;Implementation of business processes in service-oriented systems;2005
1491271568;Learning Simple Recursive Theories;1993
1491272246;Neural approach to visual servoing for robotic hand eye coordination;1995
1491277722;A framework for adapting interactive systems to user behavior;2010
1491281880;Enforcer – efficient failure injection;2006
1491287016;Wavelet coding of volumetric medical datasets;2002
1491296453;Internet EDI implementation to support multiple document standards for R&D project management;2000
1491299573;Fast orientation mapping from HARDI;2005
1491303021;Exact reconstruction filter banks using cosine modulation: matrix formalization for arbitrary length prototype filters;1994
1491305043;Experimental verification of space-time algorithms using the smart antenna software radio test system (SASRATS) platform;2004
1491314087;A General Technique for Managing Strings in Comparison-Driven Data Structures;2004
1491318189;The Elog Web Extraction Language;2001
1491321586;Multicast routing for ad hoc networks with a multiclass scheme for quality of service;2004
1491325339;Appearance-based representation and recognition of human motions;2003
1491326081;An agent-based simulated annealing algorithm for data reduction;2010
1491328080;Dynamic MRI scan plane control for passive tracking of instruments and devices;2007
1491335682;Wavelet packets based features selection for voiceless plosives classification;2000
1491338101;An Experiment in Program Composition and Proof;2002
1491345371;Packet size distribution: an aside?;2005
1491351298;A Riemannian Framework for Orientation Distribution Function Computing;2009
1491364040;Solvers for Systems of Nonlinear Algebraic Equations - Their Sensitivity to Starting Vectors;2000
1491364700;A Super-Function Based Japanese-Chinese Machine Translation System for Business Users;2004
1491366424;Symbolic animation of JML specifications;2005
1491373099;An adaptive coordinated medium access control for wireless sensor networks;2004
