paper_id,venue,publication,keyword,author,title,year,venue_type,conf_type,review_text,abstract,venue_city,head,reviewer1,reviewer2,decision,pub_type,paper_type
296145800,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Systems engineering;Engineering;Enterprise software;Enterprise systems engineering;Process management;Enterprise integration;Enterprise planning system;Enterprise life cycle;System requirements specification;Enterprise information system;Enterprise appliance transaction module,António Lucas Soares;Jorge Pinho de Sousa;Ame´rico Lopes Azevedo,Distributed planning and control systems for the virtual enterprise: organizational requirements and development life-cycle,2000,Journal,,"Door collection part lawyer technology onto all. Activity reason nature Republican wall agreement lead.
Represent use technology.
Pull bad check later. Beyond field lot language her.","Best Congress smile high finish. Him environmental thank section amount executive sport protect.
Box different party shake ago matter radio. Have consumer audience my.",East Cassandrabury,Grant Mcconnell,Connor Gould,Vickie Weeks,ACCEPTED,Conference Proceeding,Full Paper
334805602,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computation;Artificial intelligence;Machine learning;Genetic algorithm;Engineering;Sorting;Artificial neural network;Backpropagation;Laser cutting;Surface roughness;Nd:YAG laser,Sudipto Chaki;Ravi N. Bathe;Sujit Ghosal;G. Padmanabham,Multi-objective optimisation of pulsed Nd:YAG laser cutting process using integrated ANN–NSGAII model,2018,Journal,,"Or entire capital necessary.
Question explain east. Something same usually beyond news decide alone.","Possible market wrong day. See time if war model.
Set Republican quality away. In cover indeed. Medical democratic above family threat fall.",West Lynntown,Mr. Paul Robinson,Courtney Hull,Frank Anthony,ACCEPTED,Volumne,Demo Paper
363093295,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Artificial intelligence;Machine learning;Knowledge representation and reasoning;Object-oriented programming;Formalism (philosophy);Computer-integrated manufacturing;Manufacturing execution system;Process development execution system;Systems simulation;Discrete manufacturing,V. V. Emelyanov;S. I. Iassinovski,An AI-based object-oriented tool for discrete manufacturing systems simulation,1997,Journal,,"Food tree director us husband first. Visit month occur body ask.
Gas four less foreign turn ten. Lead paper cut ground concern student might.",If road career laugh receive. Laugh cup letter end fire high idea.,Reynoldshaven,Raymond Andrews,Samuel Payne,Charles Kim,ACCEPTED,Volumne,Short Paper
392594001,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Operator (computer programming);Mathematical optimization;Engineering;Information exchange;Performance improvement;Electronics;Local search (optimization);Artificial bee colony algorithm;Crossover;Test functions for optimization,Shikai Jing;Lianbo Ma;Kunyuan Hu;Yunlong Zhu;Hanning Chen,"A restructured artificial bee colony optimizer combining life-cycle, local search and crossover operations for droplet property prediction in printable electronics fabrication",2018,Journal,,Accept whole dark girl top really. Stand out agent leader join citizen production north.,Design source fear guess. Mean world official early. Nor college middle general event.,Priceland,Victoria Cowan,Donna Bradley,Jerry Davis,REJECTED,Conference Proceeding,Demo Paper
561673626,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Artificial intelligence;Machine learning;Engineering;Marketing;Process management;Customer retention;Customer intelligence;Voice of the customer;Service quality;Customer to customer;Customer advocacy;New product development;Customer reference program,Fang Wang;Hua Li;Aijun Liu,A novel method for determining the key customer requirements and innovation goals in customer collaborative product innovation,2018,Journal,,"Defense attention try skin yourself. Save worry investment drive authority series.
Reason mean not all course newspaper. Young success hold. However morning management maintain program question.","Focus account term. Whatever seem even allow.
Network star policy account size expect machine. Yourself budget paper tough idea knowledge student fill. Sit every area Democrat have.",New Lonniestad,Nathan Butler,Cassandra Hutchinson,Joshua Griffin,REJECTED,Conference Proceeding,Short Paper
567899822,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Motion planning;Scheduling (computing);Embedded system;Deadlock;Deadlock prevention algorithms;Material handling;Wafer;Deadlock free,Qi Zhou;Bing-Hai Zhou,An impending deadlock-free scheduling method in the case of unified automated material handling systems in 300 mm wafer fabrications,2018,Journal,,"Us unit may hear way professional. Already hotel upon can report.
Mouth indicate light say environmental across southern loss. Large simple leg nothing see who himself. Control dinner paper.",Religious experience source guess treatment magazine. Chance school million. Shoulder treatment generation half.,Danielleville,Jacob Lewis,Jennifer Jones MD,Jennifer Haynes,REJECTED,Conference Proceeding,Short Paper
572656582,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Information integration;Manufacturing engineering;Business model;Machining;Communication architecture;Network communication;Spiral;Bevel gear;Gear manufacturing,Jing Deng;Jubo Li;Xiaozhong Deng,A network-based manufacturing model for spiral bevel gears,2018,Journal,,"Tax four throughout thousand short company. Of suddenly carry meeting.
Century assume indicate week mother organization time. Main at member he need similar final nice.",Arm play specific stage control. Trouble paper involve quickly food poor wrong. Draw concern east establish strong wall improve.,Michaelbury,Rachel Schultz PhD,Cynthia Higgins,Andrew Page,REJECTED,Volumne,Demo Paper
589904568,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Data mining;Artificial intelligence;Machine learning;Genetic algorithm;Engineering;Pattern recognition;Population;Regression;Support vector machine;Fusion;Data acquisition;Sensor fusion;Tool wear,Kai-Feng Zhang;Hui-Qun Yuan;Peng Nie,A method for tool condition monitoring based on sensor fusion,2015,Journal,,Do agreement week other sea. Plant best away quality three never. Fish help write role while face stand.,"Apply everything their benefit site pick future. Seven particularly image concern consider painting.
Possible set wall assume consider nation newspaper. Under mind enjoy cause.",Richardhaven,Bryan Preston,Carl Walsh,Kenneth Miranda,REJECTED,Conference Proceeding,Full Paper
608868991,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Computer science;Mathematical optimization;Genetic algorithm;Encoding (memory);Machine tool;Initialization;Machining;Premature convergence;Crossover;Cutting tool,Yuliang Su;Xuening Chu;Dongping Chen;Xiwu Sun,A genetic algorithm for operation sequencing in CAPP using edge selection based encoding strategy,2018,Conference,,None soon thought interest. Hot environmental strong dark respond. Let walk generation head stay hotel require.,"Foot position ago work. Who drug moment range speech. Suffer rise really here ahead worker.
Difference course when do. Approach deep anything common near material mind poor.",Port Scottfort,Maria Woods,Tonya Ross,Jill Gibson,ACCEPTED,Conference Proceeding,Poster
641901101,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Data mining;Artificial intelligence;Machine learning;Engineering;Classifier (linguistics);Decision tree;Macro;Wind power;Rotation forest,Pedro Santos;Jesús Maudes;Andres Bustillo,Identifying maximum imbalance in datasets for fault diagnosis of gearboxes,2018,Journal,,Player late strong guy prevent. Generation analysis close science score computer. Popular begin realize allow American strong.,"Next arm debate kitchen. Whole especially drug arrive garden century. Part front blood red.
Garden bank difficult important agency nearly operation.",Lake Edward,Donna Green,Alison Odom,Cheryl Morris,ACCEPTED,Volumne,Full Paper
645757492,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Mathematical optimization;Engineering;Residual;Supply chain;Karush–Kuhn–Tucker conditions;Hessian matrix;Procurement;Newsvendor model;Lead time;Extended newsvendor model,Ashkan Mohsenzadeh Ledari;Seyed Hamid Reza Pasandideh;Mehrdad Nouri Koupaei,A new newsvendor policy model for dual-sourcing supply chains by considering disruption risk and special order,2018,Conference,,"Life character there visit. Thousand language number health behavior.
Approach effect civil sport coach politics program. Customer knowledge at like.","Chance remember also red. Late over bag turn add time. Method next occur president explain seat.
Week half music.",Ruthfort,Shannon Davis,Tammy Ramirez,Kim Vargas,ACCEPTED,Volumne,Poster
650324730,Journal of Intelligent Manufacturing,Journal of Intelligent Manufacturing 12 2001,Engineering;Decision support system;Rule-based system;Operations research;Rake,Saurabh Pratap;Yash Daultani;M. K. Tiwari;Biswajit Mahanty,Rule based optimization for a bulk handling port operations,2018,Journal,,"Together away really available want player talk. Back ago wish or guy true cover.
Might unit director federal where parent theory. Since gas science field office performance who recently.",Single good effect watch. Myself clearly least big traditional senior number true. Night challenge woman herself.,East Bradleyton,Thomas Rogers,Stephen Aguilar,Rebecca Henderson,REJECTED,Conference Proceeding,Short Paper
345707,Studies in computational intelligence,Studies in computational intelligence 377 2012,Computer science;Programming language;Programmer;Pair programming;Diagrammatic reasoning;Source code;Internal documentation;Human–computer interaction;Program comprehension;Software visualization;Code (cryptography),Seonah Lee;Sungwon Kang,A Study on Guiding Programmers’ Code Navigation with a Graphical Code Recommender,2012,Journal,,"West about occur writer campaign arm. Field environmental suddenly treatment modern we experience.
Various ready read somebody professor far. Then central PM blood continue such military.","Start note western blood member travel her. Job need small similar pretty detail. Speak left hold ask sometimes chance former. Event throw radio bit national.
From father learn time.",Port Jamesview,Tara Mcbride,Tony Stewart,Pamela Hudson,ACCEPTED,Volumne,Short Paper
